Miejscowość;Ulica;Zużycie;Liczba osób;Średnie miesięczne zużycie
LIPKÓW	;JAKUBOWICZA	;62;3;1,72
LIPKÓW	;JAKUBOWICZA	;157;8;1,64
LIPKÓW	;JAKUBOWICZA	;75;4;1,56
LIPKÓW	;JAKUBOWICZA	;37;2;1,54
LIPKÓW	;JAKUBOWICZA	;37;2;1,54
LIPKÓW	;JAKUBOWICZA	;89;5;1,48
LIPKÓW	;JAKUBOWICZA	;35;2;1,46
LIPKÓW	;JAKUBOWICZA	;34;2;1,42
LIPKÓW	;JAKUBOWICZA	;88;6;1,22
LIPKÓW	;JAKUBOWICZA	;130;9;1,20
LIPKÓW	;JAKUBOWICZA	;14;1;1,17
LIPKÓW	;JAKUBOWICZA	;40;3;1,11
LIPKÓW	;JAKUBOWICZA	;39;3;1,08
LIPKÓW	;JAKUBOWICZA	;47;4;0,98
LIPKÓW	;JAKUBOWICZA	;47;4;0,98
LIPKÓW	;JAKUBOWICZA	;21;2;0,88
LIPKÓW	;JAKUBOWICZA	;39;4;0,81
LIPKÓW	;JAKUBOWICZA	;43;5;0,72
LIPKÓW	;JAKUBOWICZA	;24;3;0,67
LIPKÓW	;JAKUBOWICZA	;12;5;0,60
LIPKÓW	;JAKUBOWICZA	;19;3;0,53
LIPKÓW	;JAKUBOWICZA	;5;1;0,42
LIPKÓW	;JAKUBOWICZA	;24;5;0,40
LIPKÓW	;JAKUBOWICZA	;3;3;0,33
LIPKÓW	;JAKUBOWICZA	;9;4;0,28
LIPKÓW	;JAKUBOWICZA	;5;2;0,21
LIPKÓW	;JAKUBOWICZA	;2;2;0,08
LIPKÓW	;JASTRZĘBIA	;;1;
LIPKÓW	;JASTRZĘBIA	;;1;
LIPKÓW	;JASTRZĘBIA	;;2;
LIPKÓW	;JASTRZĘBIA	;;3;
LIPKÓW	;JASTRZĘBIA	;;4;
LIPKÓW	;JASTRZĘBIA	;;4;
LIPKÓW	;JASTRZĘBIA	;;2;
LIPKÓW	;JASTRZĘBIA	;;3;
LIPKÓW	;JASTRZĘBIA	;;3;
LIPKÓW	;JASTRZĘBIA	;;1;
LIPKÓW	;JASTRZĘBIA	;;1;
LIPKÓW	;JASTRZĘBIA	;;4;
LIPKÓW	;JASTRZĘBIA	;;2;
LIPKÓW	;JASTRZĘBIA	;;3;
LIPKÓW	;JASTRZĘBIA	;;4;
LIPKÓW	;KARABELI	;84;1;7,64
LIPKÓW	;KARABELI	;175;2;7,29
LIPKÓW	;KARABELI	;245;3;6,81
LIPKÓW	;KARABELI	;143;2;5,96
LIPKÓW	;KARABELI	;246;4;5,13
LIPKÓW	;KARABELI	;180;3;5,00
LIPKÓW	;KARABELI	;116;2;4,83
LIPKÓW	;KARABELI	;115;2;4,79
LIPKÓW	;KARABELI	;214;4;4,46
LIPKÓW	;KARABELI	;99;2;4,13
LIPKÓW	;KARABELI	;90;2;3,75
LIPKÓW	;KARABELI	;134;3;3,72
LIPKÓW	;KARABELI	;120;3;3,33
LIPKÓW	;KARABELI	;78;2;3,25
LIPKÓW	;KARABELI	;154;4;3,21
LIPKÓW	;KARABELI	;174;5;2,90
LIPKÓW	;KARABELI	;56;2;2,33
LIPKÓW	;KARABELI	;44;2;1,83
LIPKÓW	;KARABELI	;33;2;1,38
LIPKÓW	;KARABELI	;32;2;1,33
LIPKÓW	;KARABELI	;30;2;1,25
LIPKÓW	;Kazimierza Szetkiewicza	;;4;
LIPKÓW	;Kiepury	;;4;
LIPKÓW	;KONTUSZOWA	;171;1;14,25
LIPKÓW	;KONTUSZOWA	;380;4;7,92
LIPKÓW	;KONTUSZOWA	;125;2;5,21
LIPKÓW	;KONTUSZOWA	;111;2;4,63
LIPKÓW	;KONTUSZOWA	;219;4;4,56
LIPKÓW	;KONTUSZOWA	;162;3;4,50
LIPKÓW	;KONTUSZOWA	;49;1;4,08
LIPKÓW	;KONTUSZOWA	;145;3;4,03
LIPKÓW	;KONTUSZOWA	;190;4;3,96
LIPKÓW	;KONTUSZOWA	;86;2;3,58
LIPKÓW	;KONTUSZOWA	;112;3;3,11
LIPKÓW	;KONTUSZOWA	;17;2;2,13
LIPKÓW	;KONTUSZOWA	;18;2;0,75
LIPKÓW	;MOŚCICKIEGO	;144;3;4,00
LIPKÓW	;MOŚCICKIEGO	;;5;
LIPKÓW	;MOŚCICKIEGO	;;4;
LIPKÓW	;MOŚCICKIEGO	;335;1;27,92
LIPKÓW	;MOŚCICKIEGO	;164;3;27,33
LIPKÓW	;MOŚCICKIEGO	;518;2;21,58
LIPKÓW	;MOŚCICKIEGO	;167;3;18,56
LIPKÓW	;MOŚCICKIEGO	;159;1;13,25
LIPKÓW	;MOŚCICKIEGO	;145;1;12,08
LIPKÓW	;MOŚCICKIEGO	;136;1;11,33
LIPKÓW	;MOŚCICKIEGO	;129;1;10,75
LIPKÓW	;MOŚCICKIEGO	;114;1;9,50
LIPKÓW	;MOŚCICKIEGO	;105;1;8,75
LIPKÓW	;MOŚCICKIEGO	;102;1;8,50
LIPKÓW	;MOŚCICKIEGO	;94;1;7,83
LIPKÓW	;MOŚCICKIEGO	;90;1;7,50
LIPKÓW	;MOŚCICKIEGO	;178;2;7,42
LIPKÓW	;MOŚCICKIEGO	;88;1;7,33
LIPKÓW	;MOŚCICKIEGO	;175;2;7,29
LIPKÓW	;MOŚCICKIEGO	;340;4;7,08
LIPKÓW	;MOŚCICKIEGO	;249;3;6,92
LIPKÓW	;MOŚCICKIEGO	;154;2;6,42
LIPKÓW	;MOŚCICKIEGO	;230;3;6,39
LIPKÓW	;MOŚCICKIEGO	;51;1;4,25
LIPKÓW	;MOŚCICKIEGO	;24;5;1,20
LIPKÓW	;MOŚCICKIEGO	;;3;
LIPKÓW	;MOŚCICKIEGO	;;4;
LIPKÓW	;MOŚCICKIEGO	;;3;
LIPKÓW	;MOŚCICKIEGO	;156;2;6,50
LIPKÓW	;MOŚCICKIEGO	;;1;
LIPKÓW	;MOŚCICKIEGO	;;3;
LIPKÓW	;MOŚCICKIEGO	;267;4;5,56
LIPKÓW	;MOŚCICKIEGO	;;2;
LIPKÓW	;MOŚCICKIEGO	;199;3;5,53
LIPKÓW	;MOŚCICKIEGO	;66;1;5,50
LIPKÓW	;MOŚCICKIEGO	;130;2;5,42
LIPKÓW	;MOŚCICKIEGO	;322;5;5,37
LIPKÓW	;MOŚCICKIEGO	;123;2;5,13
LIPKÓW	;MOŚCICKIEGO	;175;3;4,86
LIPKÓW	;MOŚCICKIEGO	;232;4;4,83
LIPKÓW	;MOŚCICKIEGO	;114;2;4,75
LIPKÓW	;MOŚCICKIEGO	;113;2;4,71
LIPKÓW	;MOŚCICKIEGO	;168;3;4,67
LIPKÓW	;MOŚCICKIEGO	;335;6;4,65
LIPKÓW	;MOŚCICKIEGO	;111;2;4,63
LIPKÓW	;MOŚCICKIEGO	;110;2;4,58
LIPKÓW	;MOŚCICKIEGO	;163;3;4,53
LIPKÓW	;MOŚCICKIEGO	;107;2;4,46
LIPKÓW	;MOŚCICKIEGO	;213;4;4,44
LIPKÓW	;MOŚCICKIEGO	;264;5;4,40
LIPKÓW	;MOŚCICKIEGO	;206;4;4,29
LIPKÓW	;MOŚCICKIEGO	;153;3;4,25
LIPKÓW	;MOŚCICKIEGO	;59;2;4,21
LIPKÓW	;MOŚCICKIEGO	;101;2;4,21
LIPKÓW	;MOŚCICKIEGO	;151;3;4,19
LIPKÓW	;MOŚCICKIEGO	;50;1;4,17
LIPKÓW	;MOŚCICKIEGO	;99;2;4,13
LIPKÓW	;MOŚCICKIEGO	;49;1;4,08
LIPKÓW	;MOŚCICKIEGO	;98;2;4,08
LIPKÓW	;MOŚCICKIEGO	;93;2;3,88
LIPKÓW	;MOŚCICKIEGO	;92;2;3,83
LIPKÓW	;MOŚCICKIEGO	;182;4;3,79
LIPKÓW	;MOŚCICKIEGO	;177;4;3,69
LIPKÓW	;MOŚCICKIEGO	;131;3;3,64
LIPKÓW	;MOŚCICKIEGO	;131;3;3,64
LIPKÓW	;MOŚCICKIEGO	;84;2;3,50
LIPKÓW	;MOŚCICKIEGO	;84;2;3,50
LIPKÓW	;MOŚCICKIEGO	;84;2;3,50
LIPKÓW	;MOŚCICKIEGO	;167;4;3,48
LIPKÓW	;MOŚCICKIEGO	;208;5;3,47
LIPKÓW	;MOŚCICKIEGO	;;1;
LIPKÓW	;MOŚCICKIEGO	;;1;
LIPKÓW	;MOŚCICKIEGO	;;2;
LIPKÓW	;MOŚCICKIEGO	;;2;
LIPKÓW	;MOŚCICKIEGO	;;4;
LIPKÓW	;MOŚCICKIEGO	;;2;
LIPKÓW	;MOŚCICKIEGO	;;2;
LIPKÓW	;MOŚCICKIEGO	;;2;
LIPKÓW	;MOŚCICKIEGO	;;1;
LIPKÓW	;MOŚCICKIEGO	;;3;
LIPKÓW	;MOŚCICKIEGO	;244;6;3,39
LIPKÓW	;MOŚCICKIEGO	;201;5;3,35
LIPKÓW	;MOŚCICKIEGO	;119;3;3,31
LIPKÓW	;MOŚCICKIEGO	;119;3;3,31
LIPKÓW	;MOŚCICKIEGO	;155;4;3,23
LIPKÓW	;MOŚCICKIEGO	;77;2;3,21
LIPKÓW	;MOŚCICKIEGO	;115;3;3,19
LIPKÓW	;MOŚCICKIEGO	;113;3;3,14
LIPKÓW	;MOŚCICKIEGO	;149;4;3,10
LIPKÓW	;MOŚCICKIEGO	;110;3;3,06
LIPKÓW	;MOŚCICKIEGO	;110;3;3,06
LIPKÓW	;MOŚCICKIEGO	;109;3;3,03
LIPKÓW	;MOŚCICKIEGO	;144;4;3,00
LIPKÓW	;MOŚCICKIEGO	;36;1;3,00
LIPKÓW	;MOŚCICKIEGO	;107;3;2,97
LIPKÓW	;MOŚCICKIEGO	;102;3;2,83
LIPKÓW	;MOŚCICKIEGO	;135;4;2,81
LIPKÓW	;MOŚCICKIEGO	;66;2;2,75
LIPKÓW	;MOŚCICKIEGO	;132;4;2,75
LIPKÓW	;MOŚCICKIEGO	;33;1;2,75
LIPKÓW	;MOŚCICKIEGO	;131;4;2,73
LIPKÓW	;MOŚCICKIEGO	;81;3;2,70
LIPKÓW	;MOŚCICKIEGO	;97;3;2,69
LIPKÓW	;MOŚCICKIEGO	;129;4;2,69
LIPKÓW	;MOŚCICKIEGO	;128;4;2,67
LIPKÓW	;MOŚCICKIEGO	;64;2;2,67
LIPKÓW	;MOŚCICKIEGO	;53;4;2,65
LIPKÓW	;MOŚCICKIEGO	;95;3;2,64
LIPKÓW	;MOŚCICKIEGO	;125;4;2,60
LIPKÓW	;MOŚCICKIEGO	;62;2;2,58
LIPKÓW	;MOŚCICKIEGO	;122;4;2,54
LIPKÓW	;MOŚCICKIEGO	;152;5;2,53
LIPKÓW	;MOŚCICKIEGO	;91;3;2,53
LIPKÓW	;MOŚCICKIEGO	;121;4;2,52
LIPKÓW	;MOŚCICKIEGO	;90;3;2,50
LIPKÓW	;MOŚCICKIEGO	;116;4;2,42
LIPKÓW	;MOŚCICKIEGO	;57;2;2,38
LIPKÓW	;MOŚCICKIEGO	;14;2;2,33
LIPKÓW	;MOŚCICKIEGO	;84;3;2,33
LIPKÓW	;MOŚCICKIEGO	;112;4;2,33
LIPKÓW	;MOŚCICKIEGO	;164;6;2,28
LIPKÓW	;MOŚCICKIEGO	;108;4;2,25
LIPKÓW	;MOŚCICKIEGO	;79;3;2,19
LIPKÓW	;MOŚCICKIEGO	;51;2;2,13
LIPKÓW	;MOŚCICKIEGO	;45;2;1,88
LIPKÓW	;MOŚCICKIEGO	;131;6;1,82
LIPKÓW	;MOŚCICKIEGO	;65;3;1,81
LIPKÓW	;MOŚCICKIEGO	;65;3;1,81
LIPKÓW	;MOŚCICKIEGO	;80;4;1,67
LIPKÓW	;MOŚCICKIEGO	;78;4;1,63
LIPKÓW	;MOŚCICKIEGO	;74;4;1,54
LIPKÓW	;MOŚCICKIEGO	;14;2;1,40
LIPKÓW	;MOŚCICKIEGO	;32;2;1,33
LIPKÓW	;MOŚCICKIEGO	;46;3;1,28
LIPKÓW	;MOŚCICKIEGO	;46;3;1,28
LIPKÓW	;MOŚCICKIEGO	;68;5;1,13
LIPKÓW	;MOŚCICKIEGO	;53;4;1,10
LIPKÓW	;MOŚCICKIEGO	;53;4;1,10
LIPKÓW	;MOŚCICKIEGO	;13;1;1,08
LIPKÓW	;MOŚCICKIEGO	;37;3;1,03
LIPKÓW	;MOŚCICKIEGO	;61,32;5;1,02
LIPKÓW	;MOŚCICKIEGO	;6;1;0,50
LIPKÓW	;MOŚCICKIEGO	;9;2;0,38
LIPKÓW	;MOŚCICKIEGO	;5;2;0,21
LIPKÓW	;MOŚCICKIEGO	;-446;4;-9,29
LIPKÓW	;ODDZ. DZIECI WARSZAWY 	;;2;
LIPKÓW	;PRZY PARKU	;94;2;47,00
LIPKÓW	;PRZY PARKU	;289;1;24,08
LIPKÓW	;PRZY PARKU	;252;1;21,00
LIPKÓW	;PRZY PARKU	;235;4;19,58
LIPKÓW	;PRZY PARKU	;335;2;13,96
LIPKÓW	;PRZY PARKU	;162;1;13,50
LIPKÓW	;PRZY PARKU	;138;1;11,50
LIPKÓW	;PRZY PARKU	;265;2;11,04
LIPKÓW	;PRZY PARKU	;262;2;10,92
LIPKÓW	;PRZY PARKU	;121;1;10,08
LIPKÓW	;PRZY PARKU	;120;1;10,00
LIPKÓW	;PRZY PARKU	;468;4;9,75
LIPKÓW	;PRZY PARKU	;231;2;9,63
LIPKÓW	;PRZY PARKU	;219;2;9,13
LIPKÓW	;PRZY PARKU	;215;2;8,96
LIPKÓW	;PRZY PARKU	;421;4;8,77
LIPKÓW	;PRZY PARKU	;98;1;8,17
LIPKÓW	;PRZY PARKU	;478;5;7,97
LIPKÓW	;PRZY PARKU	;282;3;7,83
LIPKÓW	;PRZY PARKU	;270;3;7,50
LIPKÓW	;PRZY PARKU	;178;2;7,42
LIPKÓW	;PRZY PARKU	;175;2;7,29
LIPKÓW	;PRZY PARKU	;172;2;7,17
LIPKÓW	;PRZY PARKU	;143;4;7,15
LIPKÓW	;PRZY PARKU	;252;3;7,00
LIPKÓW	;PRZY PARKU	;245;3;6,81
LIPKÓW	;PRZY PARKU	;159;2;6,63
LIPKÓW	;PRZY PARKU	;159;2;6,63
LIPKÓW	;PRZY PARKU	;155;2;6,46
LIPKÓW	;PRZY PARKU	;309;4;6,44
LIPKÓW	;PRZY PARKU	;223;3;6,19
LIPKÓW	;PRZY PARKU	;148;2;6,17
LIPKÓW	;PRZY PARKU	;72;1;6,00
LIPKÓW	;PRZY PARKU	;282;4;5,88
LIPKÓW	;PRZY PARKU	;200;3;5,56
LIPKÓW	;PRZY PARKU	;265;4;5,52
LIPKÓW	;PRZY PARKU	;65;1;5,42
LIPKÓW	;PRZY PARKU	;127;2;5,29
LIPKÓW	;PRZY PARKU	;185;3;5,14
LIPKÓW	;PRZY PARKU	;122;2;5,08
LIPKÓW	;PRZY PARKU	;121;2;5,04
LIPKÓW	;PRZY PARKU	;230;4;4,79
LIPKÓW	;PRZY PARKU	;114;2;4,75
LIPKÓW	;PRZY PARKU	;228;4;4,75
LIPKÓW	;PRZY PARKU	;56;1;4,67
LIPKÓW	;PRZY PARKU	;109;2;4,54
LIPKÓW	;PRZY PARKU	;213;4;4,44
LIPKÓW	;PRZY PARKU	;212;4;4,42
LIPKÓW	;PRZY PARKU	;209;4;4,35
LIPKÓW	;PRZY PARKU	;104;2;4,33
LIPKÓW	;PRZY PARKU	;104;2;4,33
LIPKÓW	;PRZY PARKU	;103;2;4,29
LIPKÓW	;PRZY PARKU	;100;2;4,17
LIPKÓW	;PRZY PARKU	;149;3;4,14
LIPKÓW	;PRZY PARKU	;197;4;4,10
LIPKÓW	;PRZY PARKU	;49;1;4,08
LIPKÓW	;PRZY PARKU	;192;4;4,00
LIPKÓW	;PRZY PARKU	;95;2;3,96
LIPKÓW	;PRZY PARKU	;142;3;3,94
LIPKÓW	;PRZY PARKU	;94;2;3,92
LIPKÓW	;PRZY PARKU	;187;4;3,90
LIPKÓW	;PRZY PARKU	;93;2;3,88
LIPKÓW	;PRZY PARKU	;92,97;2;3,87
LIPKÓW	;PRZY PARKU	;181;4;3,77
LIPKÓW	;PRZY PARKU	;45;1;3,75
LIPKÓW	;PRZY PARKU	;175;4;3,65
LIPKÓW	;PRZY PARKU	;87;2;3,63
LIPKÓW	;PRZY PARKU	;174;4;3,63
LIPKÓW	;PRZY PARKU	;123;3;3,42
LIPKÓW	;PRZY PARKU	;82;2;3,42
LIPKÓW	;PRZY PARKU	;163;4;3,40
LIPKÓW	;PRZY PARKU	;79;2;3,29
LIPKÓW	;PRZY PARKU	;195;5;3,25
LIPKÓW	;PRZY PARKU	;154;4;3,21
LIPKÓW	;PRZY PARKU	;75;2;3,13
LIPKÓW	;PRZY PARKU	;111;3;3,08
LIPKÓW	;PRZY PARKU	;148;4;3,08
LIPKÓW	;PRZY PARKU	;135;4;2,81
LIPKÓW	;PRZY PARKU	;133;4;2,77
LIPKÓW	;PRZY PARKU	;61;2;2,54
LIPKÓW	;PRZY PARKU	;117;4;2,44
LIPKÓW	;PRZY PARKU	;109;4;2,27
LIPKÓW	;PRZY PARKU	;135;5;2,25
LIPKÓW	;PRZY PARKU	;76;3;2,11
LIPKÓW	;PRZY PARKU	;19;1;1,58
LIPKÓW	;PRZY PARKU	;71;4;1,48
LIPKÓW	;PRZY PARKU	;57;4;1,19
LIPKÓW	;PRZY PARKU	;21;3;1,17
LIPKÓW	;PRZY PARKU	;10;1;0,83
LIPKÓW	;PRZY PARKU	;30;3;0,83
LIPKÓW	;PRZY PARKU	;8;1;0,67
LIPKÓW	;PRZY PARKU	;26;5;0,43
LIPKÓW	;PRZY PARKU	;9;2;0,38
LIPKÓW	;PRZY PARKU	;-17;2;-0,71
LIPKÓW	;PRZY PARKU	;-104;5;-1,73
LIPKÓW	;PRZY PARKU	;-48;2;-2,00
LIPKÓW	;PRZY PARKU	;-197;4;-4,10
LIPKÓW	;PRZY PARKU	;-58;1;-4,83
LIPKÓW	;PRZY PARKU	;-99;1;-8,25
LIPKÓW	;ROCHA KOWALSKIEGO	;153;1;12,75
LIPKÓW	;ROCHA KOWALSKIEGO	;131;1;10,92
LIPKÓW	;ROCHA KOWALSKIEGO	;211;2;8,79
LIPKÓW	;ROCHA KOWALSKIEGO	;135;2;7,50
LIPKÓW	;ROCHA KOWALSKIEGO	;228;4;4,75
LIPKÓW	;ROCHA KOWALSKIEGO	;56;1;4,67
LIPKÓW	;ROCHA KOWALSKIEGO	;110;2;4,58
LIPKÓW	;ROCHA KOWALSKIEGO	;146;3;4,06
LIPKÓW	;ROCHA KOWALSKIEGO	;172;4;3,58
LIPKÓW	;ROCHA KOWALSKIEGO	;295;7;3,51
LIPKÓW	;ROCHA KOWALSKIEGO	;14;4;3,50
LIPKÓW	;ROCHA KOWALSKIEGO	;73;2;3,04
LIPKÓW	;ROCHA KOWALSKIEGO	;132;4;2,75
LIPKÓW	;ROCHA KOWALSKIEGO	;;2;
LIPKÓW	;ROCHA KOWALSKIEGO	;;3;
LIPKÓW	;ROCHA KOWALSKIEGO	;129;4;2,69
LIPKÓW	;ROCHA KOWALSKIEGO	;140;5;2,33
LIPKÓW	;ROCHA KOWALSKIEGO	;48;2;2,00
LIPKÓW	;ROCHA KOWALSKIEGO	;16;2;1,00
LIPKÓW	;ROCHA KOWALSKIEGO	;20;3;0,56
LIPKÓW	;SKRZETUSKIEGO	;168;2;7,00
LIPKÓW	;SKRZETUSKIEGO	;;4;
LIPKÓW	;SKRZETUSKIEGO	;;4;
LIPKÓW	;SKRZETUSKIEGO	;;3;
LIPKÓW	;SKRZETUSKIEGO	;;4;
LIPKÓW	;SKRZETUSKIEGO	;;4;
LIPKÓW	;SKRZETUSKIEGO	;;5;
LIPKÓW	;SKRZETUSKIEGO	;;2;
LIPKÓW	;SKRZETUSKIEGO	;;3;
LIPKÓW	;SKRZETUSKIEGO	;;4;
LIPKÓW	;SKRZETUSKIEGO	;;4;
LIPKÓW	;SKRZETUSKIEGO	;;4;
LIPKÓW	;SKRZETUSKIEGO	;;1;
LIPKÓW	;SKRZETUSKIEGO	;;5;
LIPKÓW	;SKRZETUSKIEGO	;;3;
LIPKÓW	;SKRZETUSKIEGO	;;3;
LIPKÓW	;SKRZETUSKIEGO	;;3;
LIPKÓW	;SKRZETUSKIEGO	;;4;
LIPKÓW	;SKRZETUSKIEGO	;;2;
LIPKÓW	;SKRZETUSKIEGO	;;2;
LIPKÓW	;SKRZETUSKIEGO	;;2;
LIPKÓW	;SKRZETUSKIEGO	;190;4;3,96
LIPKÓW	;SKRZETUSKIEGO	;45;1;3,75
LIPKÓW	;SKRZETUSKIEGO	;92;3;2,56
LIPKÓW	;SKRZETUSKIEGO	;;4;
LIPKÓW	;SKRZETUSKIEGO	;;1;
LIPKÓW	;SKRZETUSKIEGO	;;3;
LIPKÓW	;SKRZETUSKIEGO	;;3;
LIPKÓW	;SKRZETUSKIEGO	;;4;
LIPKÓW	;SKRZETUSKIEGO	;;2;
LIPKÓW	;SKRZETUSKIEGO	;;5;
LIPKÓW	;SKRZETUSKIEGO	;;2;
LIPKÓW	;SKRZETUSKIEGO	;;3;
LIPKÓW	;SKRZETUSKIEGO	;;3;
LIPKÓW	;SKRZETUSKIEGO	;;2;
LIPKÓW	;SKRZETUSKIEGO	;;3;
LIPKÓW	;SKRZETUSKIEGO	;;4;
LIPKÓW	;SKRZETUSKIEGO	;;3;
LIPKÓW	;SKRZETUSKIEGO	;;3;
LIPKÓW	;SZETKIEWICZA	;173;4;3,60
LIPKÓW	;SZETKIEWICZA	;108;3;3,00
LIPKÓW	;SZETKIEWICZA	;98;3;2,72
LIPKÓW	;SZETKIEWICZA	;151;5;2,52
LIPKÓW	;SZETKIEWICZA	;;2;
LIPKÓW	;ZAMOYSKIEGO	;340;1;28,33
LIPKÓW	;ZAMOYSKIEGO	;204;3;5,67
LIPKÓW	;ZAMOYSKIEGO	;180;3;5,00
LIPKÓW	;ZAMOYSKIEGO	;153;3;4,25
LIPKÓW	;ZAMOYSKIEGO	;82;2;3,42
LIPKÓW	;ZAMOYSKIEGO	;132;4;2,75
LIPKÓW	;ZAMOYSKIEGO	;56;2;2,33
LIPKÓW	;;;4;
LUBICZÓW	;SZELIGOWSKA	;;5;
LUBICZÓW	;Walta Disneya	;85;3;3,15
LUBICZÓW	;WARSZAWSKA	;150;1;12,50
LUBICZÓW	;WARSZAWSKA	;878;6;12,19
LUBICZÓW	;WARSZAWSKA	;425;3;11,81
LUBICZÓW	;WARSZAWSKA	;111;5;11,10
LUBICZÓW	;WARSZAWSKA	;355;3;9,86
LUBICZÓW	;WARSZAWSKA	;190;2;7,92
LUBICZÓW	;WARSZAWSKA	;141;2;5,88
LUBICZÓW	;WARSZAWSKA	;134;2;5,58
LUBICZÓW	;WARSZAWSKA	;66;1;5,50
LUBICZÓW	;WARSZAWSKA	;61;1;5,08
LUBICZÓW	;WARSZAWSKA	;117;2;4,88
LUBICZÓW	;WARSZAWSKA	;108;2;4,50
LUBICZÓW	;WARSZAWSKA	;215;4;4,48
LUBICZÓW	;WARSZAWSKA	;150;3;4,17
LUBICZÓW	;WARSZAWSKA	;189;4;3,94
LUBICZÓW	;WARSZAWSKA	;141;3;3,92
LUBICZÓW	;WARSZAWSKA	;88;3;3,67
LUBICZÓW	;WARSZAWSKA	;166;4;3,46
LUBICZÓW	;WARSZAWSKA	;158;4;3,29
LUBICZÓW	;WARSZAWSKA	;32;5;3,20
LUBICZÓW	;WARSZAWSKA	;153;4;3,19
LUBICZÓW	;WARSZAWSKA	;144;4;3,00
LUBICZÓW	;WARSZAWSKA	;100;3;2,78
LUBICZÓW	;WARSZAWSKA	;63;2;2,63
LUBICZÓW	;WARSZAWSKA	;61;2;2,54
LUBICZÓW	;WARSZAWSKA	;121;4;2,52
LUBICZÓW	;WARSZAWSKA	;78;3;2,17
LUBICZÓW	;WARSZAWSKA	;42;2;1,75
LUBICZÓW	;WARSZAWSKA	;82;4;1,71
LUBICZÓW	;WARSZAWSKA	;37;2;1,54
LUBICZÓW	;WARSZAWSKA	;;1;
LUBICZÓW	;WARSZAWSKA	;;2;
LUBICZÓW	;WARSZAWSKA	;85;5;1,42
LUBICZÓW	;WARSZAWSKA	;;4;
LUBICZÓW	;WARSZAWSKA	;42;3;1,17
LUBICZÓW	;WARSZAWSKA	;27;3;0,75
LUBICZÓW	;WILLOWA	;185;3;5,14
LUBICZÓW	;WILLOWA	;102;3;2,83
LUBICZÓW	;WILLOWA	;117;4;2,44
LUBICZÓW	;WILLOWA	;54;2;2,25
MARIEW	;Grzesiuka	;;3;
MARIEW	;KWIATOWA	;203;7;29,00
MARIEW	;KWIATOWA	;324;2;16,20
MARIEW	;KWIATOWA	;153;1;12,75
MARIEW	;KWIATOWA	;247;2;10,29
MARIEW	;KWIATOWA	;118;1;9,83
MARIEW	;KWIATOWA	;76;1;9,50
MARIEW	;KWIATOWA	;327;3;9,08
MARIEW	;KWIATOWA	;108;1;9,00
MARIEW	;KWIATOWA	;101;1;8,42
MARIEW	;KWIATOWA	;154;3;6,42
MARIEW	;KWIATOWA	;189;5;6,30
MARIEW	;KWIATOWA	;44;1;6,29
MARIEW	;KWIATOWA	;147;2;6,13
MARIEW	;KWIATOWA	;282;4;5,88
MARIEW	;KWIATOWA	;131;2;5,46
MARIEW	;KWIATOWA	;255;4;5,31
MARIEW	;KWIATOWA	;236;5;5,24
MARIEW	;KWIATOWA	;178;3;4,94
MARIEW	;KWIATOWA	;59;1;4,92
MARIEW	;KWIATOWA	;116;2;4,83
MARIEW	;KWIATOWA	;110;2;4,58
MARIEW	;KWIATOWA	;109;2;4,54
MARIEW	;KWIATOWA	;107;2;4,46
MARIEW	;KWIATOWA	;107;2;4,46
MARIEW	;KWIATOWA	;203;4;4,23
MARIEW	;KWIATOWA	;101;2;4,21
MARIEW	;KWIATOWA	;100;2;4,17
MARIEW	;KWIATOWA	;131;4;4,09
MARIEW	;KWIATOWA	;94;2;3,92
MARIEW	;KWIATOWA	;94;2;3,92
MARIEW	;KWIATOWA	;;1;
MARIEW	;KWIATOWA	;;2;
MARIEW	;KWIATOWA	;231;5;3,85
MARIEW	;KWIATOWA	;;3;
MARIEW	;KWIATOWA	;;1;
MARIEW	;KWIATOWA	;;1;
MARIEW	;KWIATOWA	;;1;
MARIEW	;KWIATOWA	;;1;
MARIEW	;KWIATOWA	;;1;
MARIEW	;KWIATOWA	;137;3;3,81
MARIEW	;KWIATOWA	;;3;
MARIEW	;KWIATOWA	;;4;
MARIEW	;KWIATOWA	;;4;
MARIEW	;KWIATOWA	;;4;
MARIEW	;KWIATOWA	;;1;
MARIEW	;KWIATOWA	;;2;
MARIEW	;KWIATOWA	;90;2;3,75
MARIEW	;KWIATOWA	;90;2;3,75
MARIEW	;KWIATOWA	;179;4;3,73
MARIEW	;KWIATOWA	;89;2;3,71
MARIEW	;KWIATOWA	;37;5;3,70
MARIEW	;KWIATOWA	;170;4;3,54
MARIEW	;KWIATOWA	;127;3;3,53
MARIEW	;KWIATOWA	;189;5;3,44
MARIEW	;KWIATOWA	;82;2;3,42
MARIEW	;KWIATOWA	;163;4;3,40
MARIEW	;KWIATOWA	;163;4;3,40
MARIEW	;KWIATOWA	;122;3;3,39
MARIEW	;KWIATOWA	;79;2;3,29
MARIEW	;KWIATOWA	;39;1;3,25
MARIEW	;KWIATOWA	;137;4;3,11
MARIEW	;KWIATOWA	;108;3;3,00
MARIEW	;KWIATOWA	;35;1;2,92
MARIEW	;KWIATOWA	;70;2;2,92
MARIEW	;KWIATOWA	;201;6;2,79
MARIEW	;KWIATOWA	;66;2;2,75
MARIEW	;KWIATOWA	;39;3;2,60
